Datum;Zeitstempel;TVL;TRL;TWE;TWA;THG;TBW;TBW_Soll;TFB1;TA;Mitteltemperatur;TRL_ext;TRL_soll;MK1_Soll;WMZ_Hz;WMZ_Bw;WMZ_Sw;Error_ID;Bivalence;Demand;HDin;NDin;MOTin;ASDin;EVUin;HUPout;ZUPout;BUPout;ZW2SSTout;MA1out;MZ1out;ZIPout;VD1out;VD2out;VENout;AVout;VBOout;ZW1out;SUPout;FP2out;MA2out;MZ2out;MA3out;MZ3out;FP3out;ZW3SSTout;SLPout;SWTin;TSS;TSK;TFB_2;TFB_3;TEE;MK2_Soll;MK3_Soll;AnalogIn;AnalogOut_1;AnalogOut_2;SW_Stand;SW_Revision;WP_Typ;DF;SpHz;SpWq;Pth;WMstart
2025-02-17 00:00:13;1739746813;28,3;28,2;13,2;18;31;44,6;48;75;-2,4;-1,9;5;28,4;0;2.003;444,4;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;37,1;20;0,3;5;7;1.883;9.717;23;0;0,1;-4,8;0;2,49633
2025-02-17 00:01:13;1739746873;28,3;28,3;13,1;17,8;31;44,6;48;75;-2,3;-1,9;5;28,4;0;2.003;444,4;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;37,1;20;0,3;5;7;1.883;9.717;23;0;0;-4,7;0;2,49633
2025-02-17 00:02:13;1739746933;28,2;28,2;13,1;17,5;31;44,6;48;75;-2,4;-1,9;5;28,4;0;2.003;444,4;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;37,1;20;0,8;5;7;1.883;9.717;23;14,5;0;-4,4;0;2,49633
2025-02-17 00:03:13;1739746993;28,1;28;13;17;31;44,6;48;75;-2,3;-1,9;5;28,4;0;2.003;444,4;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;37,1;20;0,8;5;7;1.883;9.717;23;14,5;0,1;-4;0;2,49633
2025-02-17 00:04:13;1739747053;27,5;27,5;12,9;16,6;31;44,6;48;75;-2,4;-1,9;5;28,4;0;2.003;444,4;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;37,1;20;0,3;5;7;1.883;9.717;23;0;0;-3,7;0;2,49633
2025-02-17 00:05:13;1739747113;28;28;12,9;16,3;31;44,6;48;75;-2,4;-1,9;5;28,4;0;2.003;444,4;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;37,1;20;0,3;5;7;1.883;9.717;23;0;0;-3,4;0;2,49633
2025-02-17 00:06:13;1739747173;28,1;28;12,8;15,9;31;44,6;48;75;-2,4;-1,9;5;28,4;0;2.003;444,4;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;37,1;20;0,3;5;7;1.883;9.717;23;0;0,1;-3,1;0;2,49633
2025-02-17 00:07:13;1739747233;28;28;12,7;15,6;31;44,6;48;75;-2,4;-1,9;5;28,4;0;2.003;444,4;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;37,1;20;0,7;5;7;1.883;9.717;23;11,5;0;-2,9;0;2,49633
2025-02-17 00:08:13;1739747293;28;27,9;12,7;15,3;30,9;44,6;48;75;-2,4;-1,9;5;28,4;0;2.003;444,4;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;37,1;20;0,8;5;7;1.883;9.717;23;14,5;0,1;-2,6;0;2,49633
2025-02-17 00:09:13;1739747353;27,9;27,9;12,6;15;30,9;44,6;48;75;-2,4;-1,9;5;28,4;0;2.003;444,4;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;37,1;20;0,8;5;7;1.883;9.717;23;14,5;0;-2,4;0;2,49633
