Datum;Zeitstempel;TVL;TRL;TWE;TWA;THG;TBW;TBW_Soll;TFB1;TA;Mitteltemperatur;TRL_ext;TRL_soll;MK1_Soll;WMZ_Hz;WMZ_Bw;WMZ_Sw;Error_ID;Bivalence;Demand;HDin;NDin;MOTin;ASDin;EVUin;HUPout;ZUPout;BUPout;ZW2SSTout;MA1out;MZ1out;ZIPout;VD1out;VD2out;VENout;AVout;VBOout;ZW1out;SUPout;FP2out;MA2out;MZ2out;MA3out;MZ3out;FP3out;ZW3SSTout;SLPout;SWTin;TSS;TSK;TFB_2;TFB_3;TEE;MK2_Soll;MK3_Soll;AnalogIn;AnalogOut_1;AnalogOut_2;SW_Stand;SW_Revision;WP_Typ;DF;SpHz;SpWq;Pth;WMstart
2025-02-10 00:32:13;1739143933;29,6;29,5;13,3;12,7;32,6;44,2;48;75;-1,1;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,8;20;0,7;5;7;1.883;9.717;23;11,5;0,1;0,6;0;4,96617
2025-02-10 00:33:13;1739143993;29,3;29,3;13,4;13,2;32,5;44,2;48;75;-1,1;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,8;20;0,7;5;7;1.883;9.717;23;11,5;0;0,2;0;4,96617
2025-02-10 00:34:13;1739144053;29,3;29,2;13,5;14;32,5;44,2;48;75;-1;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,8;20;0,3;5;7;1.883;9.717;23;0;0,1;-0,5;0;4,96617
2025-02-10 00:35:13;1739144113;29,1;29,1;13,5;14,7;32,3;44,2;48;75;-1;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,8;20;0,7;5;7;1.883;9.717;23;11,5;0;-1,2;0;4,96617
2025-02-10 00:36:13;1739144173;29;29;13,5;15,5;32,2;44,2;48;75;-1;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,8;20;0,6;5;7;1.883;9.717;23;8;0;-2;0;4,96617
2025-02-10 00:37:13;1739144233;28,9;28,8;13,5;16,3;32;44,2;48;75;-1;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,8;20;0,3;5;7;1.883;9.717;23;0;0,1;-2,8;0;4,96617
2025-02-10 00:38:13;1739144293;28,7;28,7;13,4;17;31,9;44,2;48;75;-1;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,8;20;0,8;5;7;1.883;9.717;23;14,5;0;-3,6;0;4,96617
2025-02-10 00:39:13;1739144353;28,7;28,6;13,3;17,6;31,9;44,2;48;75;-1;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,8;20;0,3;5;7;1.883;9.717;23;0;0,1;-4,3;0;4,96617
2025-02-10 00:40:13;1739144413;28,6;28,5;13,3;17,8;31,8;44,2;48;75;-1;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,8;20;0,3;5;7;1.883;9.717;23;0;0,1;-4,5;0;4,96617
2025-02-10 00:41:13;1739144473;28,5;28,5;13,2;17,9;31,8;44,2;48;75;-1;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,8;20;0,7;5;7;1.883;9.717;23;11,5;0;-4,7;0;4,96617
2025-02-10 00:42:13;1739144533;28,6;28,6;13,1;17,8;31,7;44,2;48;75;-1;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,8;20;0,3;5;7;1.883;9.717;23;0;0;-4,7;0;4,96617
2025-02-10 00:43:13;1739144593;28,6;28,6;13,1;17,5;31,6;44,2;48;75;-0,9;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,7;20;0,7;5;7;1.883;9.717;23;11,5;0;-4,4;0;4,96617
2025-02-10 00:44:13;1739144653;28,5;28,5;13;17,2;31,6;44,2;48;75;-0,9;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,7;20;0,3;5;7;1.883;9.717;23;0;0;-4,2;0;4,96617
2025-02-10 00:45:13;1739144713;28,4;28,3;12,9;16,7;31,5;44,2;48;75;-0,9;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,7;20;0,6;5;7;1.883;9.717;23;8;0,1;-3,8;0;4,96617
2025-02-10 00:46:13;1739144773;28;27,9;12,8;16,3;31,5;44,2;48;75;-0,9;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,7;20;0,3;5;7;1.883;9.717;23;0;0,1;-3,5;0;4,96617
2025-02-10 00:47:13;1739144833;27,7;27,7;12,7;16;31,5;44,1;48;75;-0,9;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,7;20;0,7;5;7;1.883;9.717;23;11,5;0;-3,3;0;4,96617
2025-02-10 00:48:13;1739144893;27,7;27,6;12,7;15,7;31,4;44,2;48;75;-0,9;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,7;20;0,6;5;7;1.883;9.717;23;8;0,1;-3;0;4,96617
2025-02-10 00:49:13;1739144953;27,6;27,5;12,6;15,4;31,2;44,1;48;75;-0,9;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,7;20;0,7;5;7;1.883;9.717;23;11,5;0,1;-2,8;0;4,96617
2025-02-10 00:50:13;1739145013;27,6;27,5;12,6;15,1;31,2;44,2;48;75;-0,8;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,7;20;0,6;5;7;1.883;9.717;23;8;0,1;-2,5;0;4,96617
2025-02-10 00:51:13;1739145073;27,5;27,5;12,5;14,9;31,1;44,2;48;75;-0,9;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,7;20;0,6;5;7;1.883;9.717;23;8;0;-2,4;0;4,96617
2025-02-10 00:52:13;1739145133;27,7;27,6;12,5;14,7;31,1;44,1;48;75;-0,9;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,7;20;0,7;5;7;1.883;9.717;23;11,5;0,1;-2,2;0;4,96617
2025-02-10 00:53:13;1739145193;27,6;27,6;12,5;14,4;31;44,1;48;75;-0,9;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,7;20;0,3;5;7;1.883;9.717;23;0;0;-1,9;0;4,96617
2025-02-10 00:54:13;1739145253;27,6;27,5;12,4;14,1;30,9;44,1;48;75;-0,9;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,7;20;0,3;5;7;1.883;9.717;23;0;0,1;-1,7;0;4,96617
2025-02-10 00:55:13;1739145313;27,2;27,2;12,4;13,9;30,9;44,1;48;75;-0,9;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,7;20;0,3;5;7;1.883;9.717;23;0;0;-1,5;0;4,96617
2025-02-10 00:56:13;1739145373;27,5;27,5;12,4;13,6;30,8;44,1;48;75;-0,9;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,7;20;0,7;5;7;1.883;9.717;23;11,5;0;-1,2;0;4,96617
2025-02-10 00:57:13;1739145433;27,5;27,5;12,3;13,4;30,8;44,1;48;75;-0,9;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,7;20;0,6;5;7;1.883;9.717;23;8;0;-1,1;0;4,96617
2025-02-10 00:58:13;1739145493;27,5;27,5;12,4;13,2;30,8;44,1;48;75;-0,9;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,7;20;0,6;5;7;1.883;9.717;23;8;0;-0,8;0;4,96617
2025-02-10 00:59:13;1739145553;27,5;27,5;12,3;13,1;30,8;44,1;48;75;-0,9;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,7;20;0,8;5;7;1.883;9.717;23;14,5;0;-0,8;0;4,96617
2025-02-10 01:00:13;1739145613;27,5;27,5;12,3;13,1;30,6;44,1;48;75;-1;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,8;20;0,3;5;7;1.883;9.717;23;0;0;-0,8;0;4,96617
2025-02-10 01:01:13;1739145673;27,5;27,4;12,3;13;30,6;44,1;48;75;-1;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,8;20;0,3;5;7;1.883;9.717;23;0;0,1;-0,7;0;4,96617
2025-02-10 01:02:13;1739145733;27,4;27,4;12,3;12,9;30,6;44,1;48;75;-1;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,8;20;0,7;5;7;1.883;9.717;23;11,5;0;-0,6;0;4,96617
2025-02-10 01:03:13;1739145793;27,4;27,3;12,3;12,9;30,6;44,1;48;75;-1;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,8;20;0,3;5;7;1.883;9.717;23;0;0,1;-0,6;0;4,96617
2025-02-10 01:04:13;1739145853;27,4;27,3;12,3;12,8;30,6;44,1;48;75;-1;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,8;20;0,7;5;7;1.883;9.717;23;11,5;0,1;-0,5;0;4,96617
2025-02-10 01:05:13;1739145913;27,4;27,3;12,3;12,7;30,5;44,1;48;75;-1;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,8;20;0,3;5;7;1.883;9.717;23;0;0,1;-0,4;0;4,96617
2025-02-10 01:06:13;1739145973;27,4;27,3;12,3;12,6;30,5;44,1;48;75;-1;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,8;20;0,3;5;7;1.883;9.717;23;0;0,1;-0,3;0;4,96617
2025-02-10 01:07:13;1739146033;27,3;27,3;12,3;12,6;30,5;44,1;48;75;-1;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,8;20;0,3;5;7;1.883;9.717;23;0;0;-0,3;0;4,96617
2025-02-10 01:08:13;1739146093;27,3;27,3;12,2;12,5;30,5;44,1;48;75;-1;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,8;20;0,7;5;7;1.883;9.717;23;11,5;0;-0,3;0;4,96617
2025-02-10 01:09:13;1739146153;27,3;27,3;12,2;12,5;30,5;44,1;48;75;-1;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,8;20;0,3;5;7;1.883;9.717;23;0;0;-0,3;0;4,96617
2025-02-10 01:10:13;1739146213;27,5;27,5;12,2;12,4;30,4;44,1;48;75;-1;0;5;28,1;0;2.000,1;444;0;0;10;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;5;75;75;5;36,8;20;0,3;5;7;1.883;9.717;23;0;0;-0,2;0;4,96617
